[run number],number-of-tasks,vicinity-radius,dependence-exponent,number-of-people,willingness-to-help,initial-patience,self-conscious-coeff,[step]
1815,100,5,1.5,50,100,100,1.5,70
1818,100,5,1.5,50,100,100,1.5,49
1820,100,5,1.5,50,100,100,1.5,39
1819,100,5,1.5,50,100,100,1.5,41
1821,100,5,1.5,50,100,100,1.5,49
1822,100,5,1.5,50,100,100,1.5,54
1825,100,5,1.5,50,100,100,1.5,51
1824,100,5,1.5,50,100,100,1.5,44
1828,100,5,1.5,50,100,100,1.5,39
1831,100,5,1.5,50,100,100,1.5,32
1827,100,5,1.5,50,100,100,1.5,52
1830,100,5,1.5,50,100,100,1.5,42
1829,100,5,1.5,50,100,100,1.5,43
1826,100,5,1.5,50,100,100,1.5,49
1834,100,5,1.5,50,100,100,1.5,35
1823,100,5,1.5,50,100,100,1.5,64
1833,100,5,1.5,50,100,100,1.5,49
1832,100,5,1.5,50,100,100,1.5,42
1835,100,5,1.5,50,100,100,1.5,54
1836,100,5,1.5,50,100,100,1.5,45
1837,100,5,1.5,50,100,100,1.5,47
1839,100,5,1.5,50,100,100,1.5,43
1838,100,5,1.5,50,100,100,1.5,76
1842,100,5,1.5,50,100,100,1.5,36
1844,100,5,1.5,50,100,100,1.5,46
1841,100,5,1.5,50,100,100,1.5,46
1846,100,5,1.5,50,100,100,1.5,35
1849,100,5,1.5,50,100,100,1.5,33
1840,100,5,1.5,50,100,100,1.5,53
1847,100,5,1.5,50,100,100,1.5,43
1843,100,5,1.5,50,100,100,1.5,53
1850,100,5,1.5,50,100,100,1.5,50
1853,100,5,1.5,50,100,100,1.5,36
1848,100,5,1.5,50,100,100,1.5,46
1851,100,5,1.5,50,100,100,1.5,58
1845,100,5,1.5,50,100,100,1.5,78
1852,100,5,1.5,50,100,100,1.5,52
1854,100,5,1.5,50,100,100,1.5,49
1857,100,5,1.5,50,100,100,1.5,52
1855,100,5,1.5,50,100,100,1.5,47
1858,100,5,1.5,50,100,100,1.5,50
1863,100,5,1.5,50,100,100,1.5,43
1859,100,5,1.5,50,100,100,1.5,47
1861,100,5,1.5,50,100,100,1.5,42
1856,100,5,1.5,50,100,100,1.5,81
1864,100,5,1.5,50,100,100,1.5,34
1865,100,5,1.5,50,100,100,1.5,41
1862,100,5,1.5,50,100,100,1.5,60
1860,100,5,1.5,50,100,100,1.5,86
1870,100,5,1.5,50,100,100,1.5,34
1868,100,5,1.5,50,100,100,1.5,38
1871,100,5,1.5,50,100,100,1.5,39
1869,100,5,1.5,50,100,100,1.5,46
1866,100,5,1.5,50,100,100,1.5,55
1867,100,5,1.5,50,100,100,1.5,71
1872,100,5,1.5,50,100,100,1.5,53
1879,100,5,1.5,50,100,100,1.5,31
1875,100,5,1.5,50,100,100,1.5,36
1880,100,5,1.5,50,100,100,1.5,36
1873,100,5,1.5,50,100,100,1.5,52
1877,100,5,1.5,50,100,100,1.5,43
1878,100,5,1.5,50,100,100,1.5,46
1874,100,5,1.5,50,100,100,1.5,75
1876,100,5,1.5,50,100,100,1.5,43
1882,100,5,1.5,50,100,100,1.5,42
1881,100,5,1.5,50,100,100,1.5,50
1884,100,5,1.5,50,100,100,1.5,48
1885,100,5,1.5,50,100,100,1.5,32
1883,100,5,1.5,50,100,100,1.5,43
1887,100,5,1.5,50,100,100,1.5,44
1888,100,5,1.5,50,100,100,1.5,43
1891,100,5,1.5,50,100,100,1.5,43
1890,100,5,1.5,50,100,100,1.5,46
1892,100,5,1.5,50,100,100,1.5,42
1886,100,5,1.5,50,100,100,1.5,47
1894,100,5,1.5,50,100,100,1.5,38
1889,100,5,1.5,50,100,100,1.5,64
1897,100,5,1.5,50,100,100,1.5,39
1899,100,5,1.5,50,100,100,1.5,44
1893,100,5,1.5,50,100,100,1.5,52
1895,100,5,1.5,50,100,100,1.5,42
1896,100,5,1.5,50,100,100,1.5,43
1898,100,5,1.5,50,100,100,1.5,78
1900,100,5,1.5,50,100,100,1.5,66
1902,100,5,2,50,100,100,1.5,68
1903,100,5,2,50,100,100,1.5,128
1908,100,5,2,50,100,100,1.5,79
1913,100,5,2,50,100,100,1.5,84
1911,100,5,2,50,100,100,1.5,148
1904,100,5,2,50,100,100,1.5,146
1906,100,5,2,50,100,100,1.5,138
1912,100,5,2,50,100,100,1.5,78
1910,100,5,2,50,100,100,1.5,152
1916,100,5,2,50,100,100,1.5,67
1901,100,5,2,50,100,100,1.5,196
1915,100,5,2,50,100,100,1.5,108
1909,100,5,2,50,100,100,1.5,201
1917,100,5,2,50,100,100,1.5,75
1918,100,5,2,50,100,100,1.5,81
1920,100,5,2,50,100,100,1.5,46
1921,100,5,2,50,100,100,1.5,50
1905,100,5,2,50,100,100,1.5,194
1922,100,5,2,50,100,100,1.5,82
1919,100,5,2,50,100,100,1.5,108
1928,100,5,2,50,100,100,1.5,54
1924,100,5,2,50,100,100,1.5,81
1907,100,5,2,50,100,100,1.5,139
1926,100,5,2,50,100,100,1.5,60
1927,100,5,2,50,100,100,1.5,107
1914,100,5,2,50,100,100,1.5,212
1923,100,5,2,50,100,100,1.5,126
1930,100,5,2,50,100,100,1.5,101
1933,100,5,2,50,100,100,1.5,118
1925,100,5,2,50,100,100,1.5,188
1931,100,5,2,50,100,100,1.5,117
1932,100,5,2,50,100,100,1.5,89
1935,100,5,2,50,100,100,1.5,62
1937,100,5,2,50,100,100,1.5,66
1929,100,5,2,50,100,100,1.5,190
1940,100,5,2,50,100,100,1.5,92
1939,100,5,2,50,100,100,1.5,72
1934,100,5,2,50,100,100,1.5,146
1944,100,5,2,50,100,100,1.5,69
1943,100,5,2,50,100,100,1.5,126
1949,100,5,2,50,100,100,1.5,83
1947,100,5,2,50,100,100,1.5,84
1946,100,5,2,50,100,100,1.5,152
1950,100,5,2,50,100,100,1.5,76
1945,100,5,2,50,100,100,1.5,299
1951,100,5,2,50,100,100,1.5,123
1948,100,5,2,50,100,100,1.5,169
1936,100,5,2,50,100,100,1.5,292
1957,100,5,2,50,100,100,1.5,59
1955,100,5,2,50,100,100,1.5,85
1952,100,5,2,50,100,100,1.5,116
1954,100,5,2,50,100,100,1.5,109
1941,100,5,2,50,100,100,1.5,290
1958,100,5,2,50,100,100,1.5,96
1938,100,5,2,50,100,100,1.5,368
1960,100,5,2,50,100,100,1.5,82
1959,100,5,2,50,100,100,1.5,131
1962,100,5,2,50,100,100,1.5,110
1961,100,5,2,50,100,100,1.5,149
1942,100,5,2,50,100,100,1.5,284
1956,100,5,2,50,100,100,1.5,129
1953,100,5,2,50,100,100,1.5,184
1964,100,5,2,50,100,100,1.5,110
1965,100,5,2,50,100,100,1.5,130
1963,100,5,2,50,100,100,1.5,178
1969,100,5,2,50,100,100,1.5,87
1967,100,5,2,50,100,100,1.5,110
1972,100,5,2,50,100,100,1.5,80
1966,100,5,2,50,100,100,1.5,180
1977,100,5,2,50,100,100,1.5,70
1968,100,5,2,50,100,100,1.5,156
1975,100,5,2,50,100,100,1.5,159
1974,100,5,2,50,100,100,1.5,150
1971,100,5,2,50,100,100,1.5,174
1980,100,5,2,50,100,100,1.5,107
1976,100,5,2,50,100,100,1.5,123
1979,100,5,2,50,100,100,1.5,154
1978,100,5,2,50,100,100,1.5,120
1973,100,5,2,50,100,100,1.5,282
1987,100,5,2,50,100,100,1.5,75
1985,100,5,2,50,100,100,1.5,105
1982,100,5,2,50,100,100,1.5,137
1986,100,5,2,50,100,100,1.5,84
1981,100,5,2,50,100,100,1.5,242
1988,100,5,2,50,100,100,1.5,184
1991,100,5,2,50,100,100,1.5,119
1984,100,5,2,50,100,100,1.5,216
1970,100,5,2,50,100,100,1.5,423
1989,100,5,2,50,100,100,1.5,119
1990,100,5,2,50,100,100,1.5,127
1993,100,5,2,50,100,100,1.5,84
1995,100,5,2,50,100,100,1.5,108
1999,100,5,2,50,100,100,1.5,53
1994,100,5,2,50,100,100,1.5,73
2004,100,6,0.5,50,100,100,1.5,29
2001,100,6,0.5,50,100,100,1.5,39
2003,100,6,0.5,50,100,100,1.5,30
2002,100,6,0.5,50,100,100,1.5,30
2005,100,6,0.5,50,100,100,1.5,32
1998,100,5,2,50,100,100,1.5,78
2007,100,6,0.5,50,100,100,1.5,35
2008,100,6,0.5,50,100,100,1.5,37
2014,100,6,0.5,50,100,100,1.5,26
2011,100,6,0.5,50,100,100,1.5,29
2012,100,6,0.5,50,100,100,1.5,31
2000,100,5,2,50,100,100,1.5,138
2013,100,6,0.5,50,100,100,1.5,31
2010,100,6,0.5,50,100,100,1.5,35
2015,100,6,0.5,50,100,100,1.5,40
2016,100,6,0.5,50,100,100,1.5,32
1997,100,5,2,50,100,100,1.5,244
1992,100,5,2,50,100,100,1.5,236
2017,100,6,0.5,50,100,100,1.5,28
2006,100,6,0.5,50,100,100,1.5,50
2018,100,6,0.5,50,100,100,1.5,30
2009,100,6,0.5,50,100,100,1.5,69
2019,100,6,0.5,50,100,100,1.5,29
2021,100,6,0.5,50,100,100,1.5,41
1996,100,5,2,50,100,100,1.5,247
2022,100,6,0.5,50,100,100,1.5,34
2020,100,6,0.5,50,100,100,1.5,41
2023,100,6,0.5,50,100,100,1.5,36
2025,100,6,0.5,50,100,100,1.5,32
2024,100,6,0.5,50,100,100,1.5,31
2027,100,6,0.5,50,100,100,1.5,33
2031,100,6,0.5,50,100,100,1.5,28
2029,100,6,0.5,50,100,100,1.5,31
2033,100,6,0.5,50,100,100,1.5,30
2028,100,6,0.5,50,100,100,1.5,35
2026,100,6,0.5,50,100,100,1.5,43
2030,100,6,0.5,50,100,100,1.5,36
2036,100,6,0.5,50,100,100,1.5,24
1983,100,5,2,50,100,100,1.5,440
2034,100,6,0.5,50,100,100,1.5,31
2032,100,6,0.5,50,100,100,1.5,41
2037,100,6,0.5,50,100,100,1.5,33
2039,100,6,0.5,50,100,100,1.5,30
2038,100,6,0.5,50,100,100,1.5,35
2035,100,6,0.5,50,100,100,1.5,36
2044,100,6,0.5,50,100,100,1.5,27
2041,100,6,0.5,50,100,100,1.5,39
2050,100,6,0.5,50,100,100,1.5,29
2042,100,6,0.5,50,100,100,1.5,36
2046,100,6,0.5,50,100,100,1.5,27
2045,100,6,0.5,50,100,100,1.5,31
2040,100,6,0.5,50,100,100,1.5,35
2048,100,6,0.5,50,100,100,1.5,31
2052,100,6,0.5,50,100,100,1.5,26
2043,100,6,0.5,50,100,100,1.5,43
2049,100,6,0.5,50,100,100,1.5,29
2053,100,6,0.5,50,100,100,1.5,30
2047,100,6,0.5,50,100,100,1.5,34
2054,100,6,0.5,50,100,100,1.5,29
2058,100,6,0.5,50,100,100,1.5,26
2057,100,6,0.5,50,100,100,1.5,31
2056,100,6,0.5,50,100,100,1.5,38
2059,100,6,0.5,50,100,100,1.5,25
2065,100,6,0.5,50,100,100,1.5,26
2063,100,6,0.5,50,100,100,1.5,35
2064,100,6,0.5,50,100,100,1.5,31
2069,100,6,0.5,50,100,100,1.5,29
2068,100,6,0.5,50,100,100,1.5,29
2066,100,6,0.5,50,100,100,1.5,35
2067,100,6,0.5,50,100,100,1.5,40
2071,100,6,0.5,50,100,100,1.5,27
2073,100,6,0.5,50,100,100,1.5,27
2072,100,6,0.5,50,100,100,1.5,32
2070,100,6,0.5,50,100,100,1.5,52
2051,100,6,0.5,50,100,100,1.5,33
2062,100,6,0.5,50,100,100,1.5,27
2055,100,6,0.5,50,100,100,1.5,33
2060,100,6,0.5,50,100,100,1.5,29
2075,100,6,0.5,50,100,100,1.5,30
2076,100,6,0.5,50,100,100,1.5,31
2077,100,6,0.5,50,100,100,1.5,31
2061,100,6,0.5,50,100,100,1.5,33
2080,100,6,0.5,50,100,100,1.5,34
2082,100,6,0.5,50,100,100,1.5,32
2081,100,6,0.5,50,100,100,1.5,29
2079,100,6,0.5,50,100,100,1.5,38
2084,100,6,0.5,50,100,100,1.5,30
2083,100,6,0.5,50,100,100,1.5,33
2089,100,6,0.5,50,100,100,1.5,27
2074,100,6,0.5,50,100,100,1.5,47
2090,100,6,0.5,50,100,100,1.5,31
2087,100,6,0.5,50,100,100,1.5,33
2093,100,6,0.5,50,100,100,1.5,27
2085,100,6,0.5,50,100,100,1.5,35
2078,100,6,0.5,50,100,100,1.5,32
2086,100,6,0.5,50,100,100,1.5,36
2092,100,6,0.5,50,100,100,1.5,27
2094,100,6,0.5,50,100,100,1.5,27
2091,100,6,0.5,50,100,100,1.5,41
2088,100,6,0.5,50,100,100,1.5,48
2095,100,6,0.5,50,100,100,1.5,30
2097,100,6,0.5,50,100,100,1.5,30
2098,100,6,0.5,50,100,100,1.5,29
2099,100,6,0.5,50,100,100,1.5,26
2100,100,6,0.5,50,100,100,1.5,34
2103,100,6,1,50,100,100,1.5,35
2101,100,6,1,50,100,100,1.5,41
2109,100,6,1,50,100,100,1.5,27
2102,100,6,1,50,100,100,1.5,37
2108,100,6,1,50,100,100,1.5,40
2104,100,6,1,50,100,100,1.5,46
2112,100,6,1,50,100,100,1.5,33
2107,100,6,1,50,100,100,1.5,38
2106,100,6,1,50,100,100,1.5,39
2111,100,6,1,50,100,100,1.5,35
2105,100,6,1,50,100,100,1.5,45
2110,100,6,1,50,100,100,1.5,40
2113,100,6,1,50,100,100,1.5,40
2096,100,6,0.5,50,100,100,1.5,31
2114,100,6,1,50,100,100,1.5,41
2115,100,6,1,50,100,100,1.5,32
2117,100,6,1,50,100,100,1.5,35
2116,100,6,1,50,100,100,1.5,34
2122,100,6,1,50,100,100,1.5,39
2118,100,6,1,50,100,100,1.5,41
2121,100,6,1,50,100,100,1.5,41
2120,100,6,1,50,100,100,1.5,42
2125,100,6,1,50,100,100,1.5,38
2128,100,6,1,50,100,100,1.5,36
2119,100,6,1,50,100,100,1.5,41
2127,100,6,1,50,100,100,1.5,39
2130,100,6,1,50,100,100,1.5,41
2129,100,6,1,50,100,100,1.5,37
2126,100,6,1,50,100,100,1.5,65
2133,100,6,1,50,100,100,1.5,34
2124,100,6,1,50,100,100,1.5,33
2134,100,6,1,50,100,100,1.5,33
2137,100,6,1,50,100,100,1.5,33
2123,100,6,1,50,100,100,1.5,58
2132,100,6,1,50,100,100,1.5,47
2131,100,6,1,50,100,100,1.5,43
2136,100,6,1,50,100,100,1.5,39
2135,100,6,1,50,100,100,1.5,43
2138,100,6,1,50,100,100,1.5,35
2139,100,6,1,50,100,100,1.5,42
2142,100,6,1,50,100,100,1.5,36
2147,100,6,1,50,100,100,1.5,29
2141,100,6,1,50,100,100,1.5,40
2140,100,6,1,50,100,100,1.5,44
2143,100,6,1,50,100,100,1.5,39
2144,100,6,1,50,100,100,1.5,36
2145,100,6,1,50,100,100,1.5,38
2150,100,6,1,50,100,100,1.5,33
2151,100,6,1,50,100,100,1.5,37
2153,100,6,1,50,100,100,1.5,32
2148,100,6,1,50,100,100,1.5,48
2146,100,6,1,50,100,100,1.5,39
2149,100,6,1,50,100,100,1.5,44
2152,100,6,1,50,100,100,1.5,51
2157,100,6,1,50,100,100,1.5,38
2156,100,6,1,50,100,100,1.5,39
2155,100,6,1,50,100,100,1.5,46
2154,100,6,1,50,100,100,1.5,61
2162,100,6,1,50,100,100,1.5,40
2160,100,6,1,50,100,100,1.5,38
2163,100,6,1,50,100,100,1.5,41
2161,100,6,1,50,100,100,1.5,40
2158,100,6,1,50,100,100,1.5,41
2159,100,6,1,50,100,100,1.5,41
2164,100,6,1,50,100,100,1.5,31
2165,100,6,1,50,100,100,1.5,48
2166,100,6,1,50,100,100,1.5,45
2168,100,6,1,50,100,100,1.5,41
2171,100,6,1,50,100,100,1.5,33
2170,100,6,1,50,100,100,1.5,45
2167,100,6,1,50,100,100,1.5,49
2172,100,6,1,50,100,100,1.5,49
2173,100,6,1,50,100,100,1.5,39
2176,100,6,1,50,100,100,1.5,34
2175,100,6,1,50,100,100,1.5,39
2174,100,6,1,50,100,100,1.5,46
2180,100,6,1,50,100,100,1.5,41
2177,100,6,1,50,100,100,1.5,45
2182,100,6,1,50,100,100,1.5,36
2169,100,6,1,50,100,100,1.5,41
2178,100,6,1,50,100,100,1.5,54
2181,100,6,1,50,100,100,1.5,47
2185,100,6,1,50,100,100,1.5,40
2179,100,6,1,50,100,100,1.5,51
2184,100,6,1,50,100,100,1.5,39
2183,100,6,1,50,100,100,1.5,38
2189,100,6,1,50,100,100,1.5,37
2190,100,6,1,50,100,100,1.5,34
2187,100,6,1,50,100,100,1.5,38
2188,100,6,1,50,100,100,1.5,46
2191,100,6,1,50,100,100,1.5,38
2186,100,6,1,50,100,100,1.5,45
2195,100,6,1,50,100,100,1.5,38
2194,100,6,1,50,100,100,1.5,40
2196,100,6,1,50,100,100,1.5,40
2198,100,6,1,50,100,100,1.5,30
2197,100,6,1,50,100,100,1.5,39
2193,100,6,1,50,100,100,1.5,41
2192,100,6,1,50,100,100,1.5,49
2200,100,6,1,50,100,100,1.5,32
2199,100,6,1,50,100,100,1.5,36
2201,100,6,1.5,50,100,100,1.5,40
2204,100,6,1.5,50,100,100,1.5,53
2206,100,6,1.5,50,100,100,1.5,64
2203,100,6,1.5,50,100,100,1.5,67
2202,100,6,1.5,50,100,100,1.5,71
2205,100,6,1.5,50,100,100,1.5,66
2209,100,6,1.5,50,100,100,1.5,59
2211,100,6,1.5,50,100,100,1.5,53
2215,100,6,1.5,50,100,100,1.5,48
2212,100,6,1.5,50,100,100,1.5,58
2208,100,6,1.5,50,100,100,1.5,76
2214,100,6,1.5,50,100,100,1.5,58
2210,100,6,1.5,50,100,100,1.5,70
2213,100,6,1.5,50,100,100,1.5,80
2216,100,6,1.5,50,100,100,1.5,60
2207,100,6,1.5,50,100,100,1.5,79
2217,100,6,1.5,50,100,100,1.5,54
2219,100,6,1.5,50,100,100,1.5,54
2223,100,6,1.5,50,100,100,1.5,50
2218,100,6,1.5,50,100,100,1.5,97
2221,100,6,1.5,50,100,100,1.5,67
2224,100,6,1.5,50,100,100,1.5,71
2225,100,6,1.5,50,100,100,1.5,69
2226,100,6,1.5,50,100,100,1.5,58
2220,100,6,1.5,50,100,100,1.5,56
2222,100,6,1.5,50,100,100,1.5,111
2227,100,6,1.5,50,100,100,1.5,56
2234,100,6,1.5,50,100,100,1.5,53
2229,100,6,1.5,50,100,100,1.5,59
2236,100,6,1.5,50,100,100,1.5,50
2231,100,6,1.5,50,100,100,1.5,63
2237,100,6,1.5,50,100,100,1.5,54
2235,100,6,1.5,50,100,100,1.5,80
2228,100,6,1.5,50,100,100,1.5,63
2230,100,6,1.5,50,100,100,1.5,68
2238,100,6,1.5,50,100,100,1.5,69
2232,100,6,1.5,50,100,100,1.5,51
2233,100,6,1.5,50,100,100,1.5,59
2239,100,6,1.5,50,100,100,1.5,59
2240,100,6,1.5,50,100,100,1.5,66
2241,100,6,1.5,50,100,100,1.5,46
2246,100,6,1.5,50,100,100,1.5,50
2242,100,6,1.5,50,100,100,1.5,82
2252,100,6,1.5,50,100,100,1.5,41
2244,100,6,1.5,50,100,100,1.5,57
2248,100,6,1.5,50,100,100,1.5,53
2247,100,6,1.5,50,100,100,1.5,46
2249,100,6,1.5,50,100,100,1.5,65
2253,100,6,1.5,50,100,100,1.5,35
2250,100,6,1.5,50,100,100,1.5,51
2245,100,6,1.5,50,100,100,1.5,72
2251,100,6,1.5,50,100,100,1.5,64
2255,100,6,1.5,50,100,100,1.5,56
2243,100,6,1.5,50,100,100,1.5,114
2259,100,6,1.5,50,100,100,1.5,49
2254,100,6,1.5,50,100,100,1.5,61
2260,100,6,1.5,50,100,100,1.5,59
2261,100,6,1.5,50,100,100,1.5,46
2258,100,6,1.5,50,100,100,1.5,62
2256,100,6,1.5,50,100,100,1.5,76
2262,100,6,1.5,50,100,100,1.5,60
2264,100,6,1.5,50,100,100,1.5,60
2257,100,6,1.5,50,100,100,1.5,67
2269,100,6,1.5,50,100,100,1.5,71
2268,100,6,1.5,50,100,100,1.5,51
2265,100,6,1.5,50,100,100,1.5,56
2266,100,6,1.5,50,100,100,1.5,73
2274,100,6,1.5,50,100,100,1.5,66
2271,100,6,1.5,50,100,100,1.5,78
2277,100,6,1.5,50,100,100,1.5,52
2275,100,6,1.5,50,100,100,1.5,61
2272,100,6,1.5,50,100,100,1.5,61
2263,100,6,1.5,50,100,100,1.5,70
2273,100,6,1.5,50,100,100,1.5,115
2276,100,6,1.5,50,100,100,1.5,57
2278,100,6,1.5,50,100,100,1.5,49
2270,100,6,1.5,50,100,100,1.5,74
2267,100,6,1.5,50,100,100,1.5,99
2280,100,6,1.5,50,100,100,1.5,44
2279,100,6,1.5,50,100,100,1.5,57
2284,100,6,1.5,50,100,100,1.5,51
2291,100,6,1.5,50,100,100,1.5,42
2285,100,6,1.5,50,100,100,1.5,49
2290,100,6,1.5,50,100,100,1.5,80
2286,100,6,1.5,50,100,100,1.5,69
2281,100,6,1.5,50,100,100,1.5,53
2292,100,6,1.5,50,100,100,1.5,62
2287,100,6,1.5,50,100,100,1.5,91
2288,100,6,1.5,50,100,100,1.5,56
2295,100,6,1.5,50,100,100,1.5,55
2283,100,6,1.5,50,100,100,1.5,74
2289,100,6,1.5,50,100,100,1.5,85
2297,100,6,1.5,50,100,100,1.5,64
2294,100,6,1.5,50,100,100,1.5,61
2298,100,6,1.5,50,100,100,1.5,56
2299,100,6,1.5,50,100,100,1.5,59
2293,100,6,1.5,50,100,100,1.5,83
2296,100,6,1.5,50,100,100,1.5,56
2282,100,6,1.5,50,100,100,1.5,124
2300,100,6,1.5,50,100,100,1.5,94
2301,100,6,2,50,100,100,1.5,80
2305,100,6,2,50,100,100,1.5,109
2309,100,6,2,50,100,100,1.5,119
2312,100,6,2,50,100,100,1.5,102
2306,100,6,2,50,100,100,1.5,175
2304,100,6,2,50,100,100,1.5,208
2316,100,6,2,50,100,100,1.5,140
2311,100,6,2,50,100,100,1.5,149
2307,100,6,2,50,100,100,1.5,190
2303,100,6,2,50,100,100,1.5,254
2310,100,6,2,50,100,100,1.5,95
2302,100,6,2,50,100,100,1.5,217
2308,100,6,2,50,100,100,1.5,188
2317,100,6,2,50,100,100,1.5,208
2313,100,6,2,50,100,100,1.5,194
2320,100,6,2,50,100,100,1.5,125
2323,100,6,2,50,100,100,1.5,119
2326,100,6,2,50,100,100,1.5,132
2319,100,6,2,50,100,100,1.5,180
2318,100,6,2,50,100,100,1.5,166
2315,100,6,2,50,100,100,1.5,241
2324,100,6,2,50,100,100,1.5,181
2322,100,6,2,50,100,100,1.5,245
2325,100,6,2,50,100,100,1.5,133
2321,100,6,2,50,100,100,1.5,277
2330,100,6,2,50,100,100,1.5,127
2328,100,6,2,50,100,100,1.5,215
2332,100,6,2,50,100,100,1.5,113
2329,100,6,2,50,100,100,1.5,156
2327,100,6,2,50,100,100,1.5,129
2314,100,6,2,50,100,100,1.5,397
2333,100,6,2,50,100,100,1.5,149
2335,100,6,2,50,100,100,1.5,140
2336,100,6,2,50,100,100,1.5,136
2331,100,6,2,50,100,100,1.5,293
2338,100,6,2,50,100,100,1.5,180
2334,100,6,2,50,100,100,1.5,228
2345,100,6,2,50,100,100,1.5,91
2341,100,6,2,50,100,100,1.5,144
2348,100,6,2,50,100,100,1.5,93
2339,100,6,2,50,100,100,1.5,205
2344,100,6,2,50,100,100,1.5,122
2346,100,6,2,50,100,100,1.5,134
2343,100,6,2,50,100,100,1.5,84
2340,100,6,2,50,100,100,1.5,100
2347,100,6,2,50,100,100,1.5,161
2342,100,6,2,50,100,100,1.5,254
2337,100,6,2,50,100,100,1.5,257
2349,100,6,2,50,100,100,1.5,188
2356,100,6,2,50,100,100,1.5,93
2353,100,6,2,50,100,100,1.5,92
2351,100,6,2,50,100,100,1.5,149
2350,100,6,2,50,100,100,1.5,175
2357,100,6,2,50,100,100,1.5,181
2358,100,6,2,50,100,100,1.5,155
2352,100,6,2,50,100,100,1.5,253
2367,100,6,2,50,100,100,1.5,96
2355,100,6,2,50,100,100,1.5,252
2365,100,6,2,50,100,100,1.5,138
2359,100,6,2,50,100,100,1.5,132
2363,100,6,2,50,100,100,1.5,169
2354,100,6,2,50,100,100,1.5,193
2370,100,6,2,50,100,100,1.5,68
2361,100,6,2,50,100,100,1.5,214
2362,100,6,2,50,100,100,1.5,197
2360,100,6,2,50,100,100,1.5,266
2366,100,6,2,50,100,100,1.5,386
2372,100,6,2,50,100,100,1.5,106
2374,100,6,2,50,100,100,1.5,141
2379,100,6,2,50,100,100,1.5,72
2375,100,6,2,50,100,100,1.5,168
2371,100,6,2,50,100,100,1.5,251
2377,100,6,2,50,100,100,1.5,158
2369,100,6,2,50,100,100,1.5,153
2373,100,6,2,50,100,100,1.5,288
2383,100,6,2,50,100,100,1.5,151
2381,100,6,2,50,100,100,1.5,93
2368,100,6,2,50,100,100,1.5,299
2378,100,6,2,50,100,100,1.5,114
2380,100,6,2,50,100,100,1.5,157
2376,100,6,2,50,100,100,1.5,168
2386,100,6,2,50,100,100,1.5,122
2387,100,6,2,50,100,100,1.5,105
2384,100,6,2,50,100,100,1.5,172
2364,100,6,2,50,100,100,1.5,301
2385,100,6,2,50,100,100,1.5,156
2391,100,6,2,50,100,100,1.5,112
2389,100,6,2,50,100,100,1.5,162
2388,100,6,2,50,100,100,1.5,151
2392,100,6,2,50,100,100,1.5,188
2403,100,7,0.5,50,100,100,1.5,40
2402,100,7,0.5,50,100,100,1.5,30
2404,100,7,0.5,50,100,100,1.5,33
2393,100,6,2,50,100,100,1.5,147
2401,100,7,0.5,50,100,100,1.5,29
2390,100,6,2,50,100,100,1.5,98
2394,100,6,2,50,100,100,1.5,150
2406,100,7,0.5,50,100,100,1.5,34
2398,100,6,2,50,100,100,1.5,139
2405,100,7,0.5,50,100,100,1.5,40
2396,100,6,2,50,100,100,1.5,133
2382,100,6,2,50,100,100,1.5,267
2399,100,6,2,50,100,100,1.5,185
2407,100,7,0.5,50,100,100,1.5,40
2408,100,7,0.5,50,100,100,1.5,30
2409,100,7,0.5,50,100,100,1.5,31
2410,100,7,0.5,50,100,100,1.5,32
2414,100,7,0.5,50,100,100,1.5,26
2411,100,7,0.5,50,100,100,1.5,31
2413,100,7,0.5,50,100,100,1.5,36
2397,100,6,2,50,100,100,1.5,119
2416,100,7,0.5,50,100,100,1.5,30
2415,100,7,0.5,50,100,100,1.5,39
2400,100,6,2,50,100,100,1.5,209
2412,100,7,0.5,50,100,100,1.5,37
2417,100,7,0.5,50,100,100,1.5,36
2418,100,7,0.5,50,100,100,1.5,29
2419,100,7,0.5,50,100,100,1.5,34
2420,100,7,0.5,50,100,100,1.5,34
2421,100,7,0.5,50,100,100,1.5,33
2422,100,7,0.5,50,100,100,1.5,39
2424,100,7,0.5,50,100,100,1.5,38
2423,100,7,0.5,50,100,100,1.5,39
2426,100,7,0.5,50,100,100,1.5,28
2430,100,7,0.5,50,100,100,1.5,34
2429,100,7,0.5,50,100,100,1.5,44
2425,100,7,0.5,50,100,100,1.5,31
2433,100,7,0.5,50,100,100,1.5,30
2428,100,7,0.5,50,100,100,1.5,49
2432,100,7,0.5,50,100,100,1.5,31
2427,100,7,0.5,50,100,100,1.5,31
2435,100,7,0.5,50,100,100,1.5,36
2434,100,7,0.5,50,100,100,1.5,45
2436,100,7,0.5,50,100,100,1.5,33
2431,100,7,0.5,50,100,100,1.5,36
2437,100,7,0.5,50,100,100,1.5,30
2438,100,7,0.5,50,100,100,1.5,35
2440,100,7,0.5,50,100,100,1.5,35
2442,100,7,0.5,50,100,100,1.5,31
2446,100,7,0.5,50,100,100,1.5,29
2448,100,7,0.5,50,100,100,1.5,37
2445,100,7,0.5,50,100,100,1.5,38
2441,100,7,0.5,50,100,100,1.5,44
2443,100,7,0.5,50,100,100,1.5,30
2450,100,7,0.5,50,100,100,1.5,32
2449,100,7,0.5,50,100,100,1.5,32
2439,100,7,0.5,50,100,100,1.5,52
2451,100,7,0.5,50,100,100,1.5,33
