[run number],number-of-tasks,vicinity-radius,dependence-exponent,number-of-people,willingness-to-help,initial-patience,self-conscious-coeff,[step]
3855,100,10,0.5,50,100,100,0.7,35
3860,100,10,0.5,50,100,100,0.7,28
3865,100,10,0.5,50,100,100,0.7,27
3864,100,10,0.5,50,100,100,0.7,40
3862,100,10,0.5,50,100,100,0.7,32
3868,100,10,0.5,50,100,100,0.7,24
3866,100,10,0.5,50,100,100,0.7,27
3869,100,10,0.5,50,100,100,0.7,26
3871,100,10,0.5,50,100,100,0.7,32
3867,100,10,0.5,50,100,100,0.7,35
3870,100,10,0.5,50,100,100,0.7,39
3872,100,10,0.5,50,100,100,0.7,31
3874,100,10,0.5,50,100,100,0.7,32
3877,100,10,0.5,50,100,100,0.7,29
3876,100,10,0.5,50,100,100,0.7,35
3873,100,10,0.5,50,100,100,0.7,45
3875,100,10,0.5,50,100,100,0.7,31
3878,100,10,0.5,50,100,100,0.7,32
3881,100,10,0.5,50,100,100,0.7,37
3880,100,10,0.5,50,100,100,0.7,30
3884,100,10,0.5,50,100,100,0.7,26
3882,100,10,0.5,50,100,100,0.7,40
3885,100,10,0.5,50,100,100,0.7,28
3886,100,10,0.5,50,100,100,0.7,25
3879,100,10,0.5,50,100,100,0.7,35
3889,100,10,0.5,50,100,100,0.7,30
3888,100,10,0.5,50,100,100,0.7,28
3883,100,10,0.5,50,100,100,0.7,33
3887,100,10,0.5,50,100,100,0.7,29
3891,100,10,0.5,50,100,100,0.7,27
3892,100,10,0.5,50,100,100,0.7,30
3893,100,10,0.5,50,100,100,0.7,25
3890,100,10,0.5,50,100,100,0.7,34
3899,100,10,0.5,50,100,100,0.7,28
3896,100,10,0.5,50,100,100,0.7,39
3894,100,10,0.5,50,100,100,0.7,30
3897,100,10,0.5,50,100,100,0.7,38
3900,100,10,0.5,50,100,100,0.7,22
3903,100,10,0.5,50,100,100,0.8,24
3902,100,10,0.5,50,100,100,0.8,30
3898,100,10,0.5,50,100,100,0.7,30
3906,100,10,0.5,50,100,100,0.8,24
3895,100,10,0.5,50,100,100,0.7,32
3904,100,10,0.5,50,100,100,0.8,43
3901,100,10,0.5,50,100,100,0.8,42
3909,100,10,0.5,50,100,100,0.8,27
3910,100,10,0.5,50,100,100,0.8,27
3916,100,10,0.5,50,100,100,0.8,28
3913,100,10,0.5,50,100,100,0.8,30
3912,100,10,0.5,50,100,100,0.8,26
3914,100,10,0.5,50,100,100,0.8,26
3908,100,10,0.5,50,100,100,0.8,31
3907,100,10,0.5,50,100,100,0.8,44
3915,100,10,0.5,50,100,100,0.8,35
3911,100,10,0.5,50,100,100,0.8,39
3917,100,10,0.5,50,100,100,0.8,34
3918,100,10,0.5,50,100,100,0.8,29
3905,100,10,0.5,50,100,100,0.8,40
3919,100,10,0.5,50,100,100,0.8,27
3920,100,10,0.5,50,100,100,0.8,35
3921,100,10,0.5,50,100,100,0.8,34
3927,100,10,0.5,50,100,100,0.8,24
3925,100,10,0.5,50,100,100,0.8,28
3922,100,10,0.5,50,100,100,0.8,28
3923,100,10,0.5,50,100,100,0.8,37
3924,100,10,0.5,50,100,100,0.8,35
3929,100,10,0.5,50,100,100,0.8,29
3932,100,10,0.5,50,100,100,0.8,29
3930,100,10,0.5,50,100,100,0.8,36
3928,100,10,0.5,50,100,100,0.8,31
3931,100,10,0.5,50,100,100,0.8,31
3933,100,10,0.5,50,100,100,0.8,36
3926,100,10,0.5,50,100,100,0.8,27
3935,100,10,0.5,50,100,100,0.8,29
3934,100,10,0.5,50,100,100,0.8,29
3939,100,10,0.5,50,100,100,0.8,29
3937,100,10,0.5,50,100,100,0.8,29
3942,100,10,0.5,50,100,100,0.8,27
3941,100,10,0.5,50,100,100,0.8,31
3940,100,10,0.5,50,100,100,0.8,31
3938,100,10,0.5,50,100,100,0.8,34
3944,100,10,0.5,50,100,100,0.8,25
3945,100,10,0.5,50,100,100,0.8,28
3943,100,10,0.5,50,100,100,0.8,38
3947,100,10,0.5,50,100,100,0.8,29
3948,100,10,0.5,50,100,100,0.8,30
3946,100,10,0.5,50,100,100,0.8,28
3952,100,10,0.5,50,100,100,0.8,31
3936,100,10,0.5,50,100,100,0.8,27
3951,100,10,0.5,50,100,100,0.8,25
3954,100,10,0.5,50,100,100,0.8,31
3955,100,10,0.5,50,100,100,0.8,32
3949,100,10,0.5,50,100,100,0.8,39
3958,100,10,0.5,50,100,100,0.8,30
3956,100,10,0.5,50,100,100,0.8,29
3953,100,10,0.5,50,100,100,0.8,34
3957,100,10,0.5,50,100,100,0.8,39
3950,100,10,0.5,50,100,100,0.8,27
3959,100,10,0.5,50,100,100,0.8,33
3961,100,10,0.5,50,100,100,0.8,28
3962,100,10,0.5,50,100,100,0.8,38
3960,100,10,0.5,50,100,100,0.8,43
3963,100,10,0.5,50,100,100,0.8,27
3967,100,10,0.5,50,100,100,0.8,27
3964,100,10,0.5,50,100,100,0.8,37
3965,100,10,0.5,50,100,100,0.8,33
3968,100,10,0.5,50,100,100,0.8,31
3969,100,10,0.5,50,100,100,0.8,29
3973,100,10,0.5,50,100,100,0.8,25
3975,100,10,0.5,50,100,100,0.8,30
3972,100,10,0.5,50,100,100,0.8,28
3971,100,10,0.5,50,100,100,0.8,38
3970,100,10,0.5,50,100,100,0.8,38
3976,100,10,0.5,50,100,100,0.8,33
3980,100,10,0.5,50,100,100,0.8,24
3977,100,10,0.5,50,100,100,0.8,38
3978,100,10,0.5,50,100,100,0.8,40
3966,100,10,0.5,50,100,100,0.8,34
3974,100,10,0.5,50,100,100,0.8,48
3979,100,10,0.5,50,100,100,0.8,24
3983,100,10,0.5,50,100,100,0.8,32
3981,100,10,0.5,50,100,100,0.8,33
3982,100,10,0.5,50,100,100,0.8,28
3985,100,10,0.5,50,100,100,0.8,27
3987,100,10,0.5,50,100,100,0.8,25
3986,100,10,0.5,50,100,100,0.8,31
3989,100,10,0.5,50,100,100,0.8,34
3988,100,10,0.5,50,100,100,0.8,28
3990,100,10,0.5,50,100,100,0.8,30
3984,100,10,0.5,50,100,100,0.8,32
3991,100,10,0.5,50,100,100,0.8,31
3992,100,10,0.5,50,100,100,0.8,30
3997,100,10,0.5,50,100,100,0.8,28
3995,100,10,0.5,50,100,100,0.8,29
3994,100,10,0.5,50,100,100,0.8,32
3996,100,10,0.5,50,100,100,0.8,35
3993,100,10,0.5,50,100,100,0.8,37
3998,100,10,0.5,50,100,100,0.8,39
4000,100,10,0.5,50,100,100,0.8,32
4004,100,10,0.5,50,100,100,0.9,28
4001,100,10,0.5,50,100,100,0.9,35
4005,100,10,0.5,50,100,100,0.9,29
4003,100,10,0.5,50,100,100,0.9,32
4007,100,10,0.5,50,100,100,0.9,29
4002,100,10,0.5,50,100,100,0.9,43
4006,100,10,0.5,50,100,100,0.9,28
4008,100,10,0.5,50,100,100,0.9,31
4009,100,10,0.5,50,100,100,0.9,33
3999,100,10,0.5,50,100,100,0.8,30
4011,100,10,0.5,50,100,100,0.9,36
4013,100,10,0.5,50,100,100,0.9,32
4012,100,10,0.5,50,100,100,0.9,39
4014,100,10,0.5,50,100,100,0.9,43
4015,100,10,0.5,50,100,100,0.9,34
4020,100,10,0.5,50,100,100,0.9,31
4019,100,10,0.5,50,100,100,0.9,29
4018,100,10,0.5,50,100,100,0.9,32
4022,100,10,0.5,50,100,100,0.9,26
4021,100,10,0.5,50,100,100,0.9,36
4024,100,10,0.5,50,100,100,0.9,29
4017,100,10,0.5,50,100,100,0.9,32
4023,100,10,0.5,50,100,100,0.9,33
4010,100,10,0.5,50,100,100,0.9,44
4016,100,10,0.5,50,100,100,0.9,35
4025,100,10,0.5,50,100,100,0.9,31
4027,100,10,0.5,50,100,100,0.9,30
4029,100,10,0.5,50,100,100,0.9,31
4032,100,10,0.5,50,100,100,0.9,31
4026,100,10,0.5,50,100,100,0.9,34
4028,100,10,0.5,50,100,100,0.9,31
4031,100,10,0.5,50,100,100,0.9,41
4030,100,10,0.5,50,100,100,0.9,33
4033,100,10,0.5,50,100,100,0.9,33
4035,100,10,0.5,50,100,100,0.9,36
4036,100,10,0.5,50,100,100,0.9,37
4038,100,10,0.5,50,100,100,0.9,34
4037,100,10,0.5,50,100,100,0.9,29
4040,100,10,0.5,50,100,100,0.9,25
4041,100,10,0.5,50,100,100,0.9,24
4039,100,10,0.5,50,100,100,0.9,36
4042,100,10,0.5,50,100,100,0.9,35
4045,100,10,0.5,50,100,100,0.9,27
4044,100,10,0.5,50,100,100,0.9,29
4043,100,10,0.5,50,100,100,0.9,40
4034,100,10,0.5,50,100,100,0.9,30
4047,100,10,0.5,50,100,100,0.9,33
4046,100,10,0.5,50,100,100,0.9,29
4048,100,10,0.5,50,100,100,0.9,30
4049,100,10,0.5,50,100,100,0.9,33
4051,100,10,0.5,50,100,100,0.9,33
4050,100,10,0.5,50,100,100,0.9,32
4053,100,10,0.5,50,100,100,0.9,26
4052,100,10,0.5,50,100,100,0.9,30
4054,100,10,0.5,50,100,100,0.9,33
4060,100,10,0.5,50,100,100,0.9,29
4059,100,10,0.5,50,100,100,0.9,34
4058,100,10,0.5,50,100,100,0.9,35
4062,100,10,0.5,50,100,100,0.9,34
4057,100,10,0.5,50,100,100,0.9,36
4063,100,10,0.5,50,100,100,0.9,30
4064,100,10,0.5,50,100,100,0.9,31
4061,100,10,0.5,50,100,100,0.9,37
4056,100,10,0.5,50,100,100,0.9,34
4067,100,10,0.5,50,100,100,0.9,38
4065,100,10,0.5,50,100,100,0.9,37
4055,100,10,0.5,50,100,100,0.9,32
4066,100,10,0.5,50,100,100,0.9,49
4069,100,10,0.5,50,100,100,0.9,42
4068,100,10,0.5,50,100,100,0.9,29
4071,100,10,0.5,50,100,100,0.9,42
4072,100,10,0.5,50,100,100,0.9,31
4075,100,10,0.5,50,100,100,0.9,32
4070,100,10,0.5,50,100,100,0.9,36
4074,100,10,0.5,50,100,100,0.9,45
4080,100,10,0.5,50,100,100,0.9,29
4077,100,10,0.5,50,100,100,0.9,34
4081,100,10,0.5,50,100,100,0.9,30
4083,100,10,0.5,50,100,100,0.9,31
4073,100,10,0.5,50,100,100,0.9,33
4078,100,10,0.5,50,100,100,0.9,31
4079,100,10,0.5,50,100,100,0.9,27
4084,100,10,0.5,50,100,100,0.9,39
4085,100,10,0.5,50,100,100,0.9,27
4082,100,10,0.5,50,100,100,0.9,42
4087,100,10,0.5,50,100,100,0.9,35
4088,100,10,0.5,50,100,100,0.9,27
4086,100,10,0.5,50,100,100,0.9,35
4090,100,10,0.5,50,100,100,0.9,28
4076,100,10,0.5,50,100,100,0.9,54
4092,100,10,0.5,50,100,100,0.9,30
4091,100,10,0.5,50,100,100,0.9,26
4089,100,10,0.5,50,100,100,0.9,35
4095,100,10,0.5,50,100,100,0.9,27
4093,100,10,0.5,50,100,100,0.9,39
4094,100,10,0.5,50,100,100,0.9,43
4098,100,10,0.5,50,100,100,0.9,34
4099,100,10,0.5,50,100,100,0.9,33
4097,100,10,0.5,50,100,100,0.9,38
4103,100,10,0.5,50,100,100,1,32
4096,100,10,0.5,50,100,100,0.9,37
4101,100,10,0.5,50,100,100,1,31
4100,100,10,0.5,50,100,100,0.9,31
4107,100,10,0.5,50,100,100,1,27
4102,100,10,0.5,50,100,100,1,35
4105,100,10,0.5,50,100,100,1,32
4104,100,10,0.5,50,100,100,1,50
4106,100,10,0.5,50,100,100,1,34
4108,100,10,0.5,50,100,100,1,31
4111,100,10,0.5,50,100,100,1,26
4110,100,10,0.5,50,100,100,1,31
4109,100,10,0.5,50,100,100,1,33
4112,100,10,0.5,50,100,100,1,39
4114,100,10,0.5,50,100,100,1,33
4113,100,10,0.5,50,100,100,1,27
4115,100,10,0.5,50,100,100,1,34
4116,100,10,0.5,50,100,100,1,31
4119,100,10,0.5,50,100,100,1,32
4117,100,10,0.5,50,100,100,1,42
4118,100,10,0.5,50,100,100,1,44
4122,100,10,0.5,50,100,100,1,34
4123,100,10,0.5,50,100,100,1,39
4120,100,10,0.5,50,100,100,1,38
4125,100,10,0.5,50,100,100,1,39
4126,100,10,0.5,50,100,100,1,39
4124,100,10,0.5,50,100,100,1,32
4121,100,10,0.5,50,100,100,1,42
4128,100,10,0.5,50,100,100,1,39
4131,100,10,0.5,50,100,100,1,32
4127,100,10,0.5,50,100,100,1,47
4130,100,10,0.5,50,100,100,1,30
4133,100,10,0.5,50,100,100,1,30
4136,100,10,0.5,50,100,100,1,31
4134,100,10,0.5,50,100,100,1,44
4135,100,10,0.5,50,100,100,1,36
4132,100,10,0.5,50,100,100,1,39
4138,100,10,0.5,50,100,100,1,35
4129,100,10,0.5,50,100,100,1,49
4139,100,10,0.5,50,100,100,1,39
4140,100,10,0.5,50,100,100,1,35
4141,100,10,0.5,50,100,100,1,27
4137,100,10,0.5,50,100,100,1,42
4144,100,10,0.5,50,100,100,1,30
4143,100,10,0.5,50,100,100,1,39
4146,100,10,0.5,50,100,100,1,32
4148,100,10,0.5,50,100,100,1,38
4147,100,10,0.5,50,100,100,1,37
4142,100,10,0.5,50,100,100,1,41
4149,100,10,0.5,50,100,100,1,25
4145,100,10,0.5,50,100,100,1,32
4154,100,10,0.5,50,100,100,1,29
4152,100,10,0.5,50,100,100,1,30
4155,100,10,0.5,50,100,100,1,30
4156,100,10,0.5,50,100,100,1,31
4157,100,10,0.5,50,100,100,1,46
4153,100,10,0.5,50,100,100,1,36
4158,100,10,0.5,50,100,100,1,39
4159,100,10,0.5,50,100,100,1,33
4160,100,10,0.5,50,100,100,1,29
4162,100,10,0.5,50,100,100,1,33
4161,100,10,0.5,50,100,100,1,34
4151,100,10,0.5,50,100,100,1,31
4164,100,10,0.5,50,100,100,1,31
4163,100,10,0.5,50,100,100,1,30
4150,100,10,0.5,50,100,100,1,33
4166,100,10,0.5,50,100,100,1,32
4169,100,10,0.5,50,100,100,1,25
4168,100,10,0.5,50,100,100,1,34
4167,100,10,0.5,50,100,100,1,33
4165,100,10,0.5,50,100,100,1,55
4172,100,10,0.5,50,100,100,1,32
4173,100,10,0.5,50,100,100,1,30
4170,100,10,0.5,50,100,100,1,37
4177,100,10,0.5,50,100,100,1,28
4175,100,10,0.5,50,100,100,1,36
4176,100,10,0.5,50,100,100,1,32
4171,100,10,0.5,50,100,100,1,38
4174,100,10,0.5,50,100,100,1,38
4181,100,10,0.5,50,100,100,1,27
4178,100,10,0.5,50,100,100,1,46
4180,100,10,0.5,50,100,100,1,27
4179,100,10,0.5,50,100,100,1,31
4182,100,10,0.5,50,100,100,1,30
4184,100,10,0.5,50,100,100,1,37
4183,100,10,0.5,50,100,100,1,40
4185,100,10,0.5,50,100,100,1,31
4186,100,10,0.5,50,100,100,1,42
4187,100,10,0.5,50,100,100,1,35
4188,100,10,0.5,50,100,100,1,37
4190,100,10,0.5,50,100,100,1,39
4191,100,10,0.5,50,100,100,1,35
4189,100,10,0.5,50,100,100,1,34
4193,100,10,0.5,50,100,100,1,30
4194,100,10,0.5,50,100,100,1,35
4195,100,10,0.5,50,100,100,1,33
4196,100,10,0.5,50,100,100,1,25
4192,100,10,0.5,50,100,100,1,47
4197,100,10,0.5,50,100,100,1,29
4198,100,10,0.5,50,100,100,1,33
4199,100,10,0.5,50,100,100,1,31
4200,100,10,0.5,50,100,100,1,43
4201,100,10,0.5,50,100,100,1.1,30
4202,100,10,0.5,50,100,100,1.1,32
4205,100,10,0.5,50,100,100,1.1,29
4206,100,10,0.5,50,100,100,1.1,39
4203,100,10,0.5,50,100,100,1.1,36
4204,100,10,0.5,50,100,100,1.1,39
4209,100,10,0.5,50,100,100,1.1,31
4210,100,10,0.5,50,100,100,1.1,37
4208,100,10,0.5,50,100,100,1.1,34
4207,100,10,0.5,50,100,100,1.1,52
4213,100,10,0.5,50,100,100,1.1,31
4212,100,10,0.5,50,100,100,1.1,37
4214,100,10,0.5,50,100,100,1.1,34
4211,100,10,0.5,50,100,100,1.1,43
4215,100,10,0.5,50,100,100,1.1,33
4218,100,10,0.5,50,100,100,1.1,33
4220,100,10,0.5,50,100,100,1.1,31
4216,100,10,0.5,50,100,100,1.1,40
4221,100,10,0.5,50,100,100,1.1,30
4217,100,10,0.5,50,100,100,1.1,38
4219,100,10,0.5,50,100,100,1.1,37
4222,100,10,0.5,50,100,100,1.1,39
4224,100,10,0.5,50,100,100,1.1,39
4225,100,10,0.5,50,100,100,1.1,34
4226,100,10,0.5,50,100,100,1.1,34
4228,100,10,0.5,50,100,100,1.1,34
4227,100,10,0.5,50,100,100,1.1,36
4231,100,10,0.5,50,100,100,1.1,31
4229,100,10,0.5,50,100,100,1.1,41
4232,100,10,0.5,50,100,100,1.1,34
4233,100,10,0.5,50,100,100,1.1,36
4234,100,10,0.5,50,100,100,1.1,29
4230,100,10,0.5,50,100,100,1.1,37
4235,100,10,0.5,50,100,100,1.1,34
4237,100,10,0.5,50,100,100,1.1,36
4236,100,10,0.5,50,100,100,1.1,33
4238,100,10,0.5,50,100,100,1.1,32
4239,100,10,0.5,50,100,100,1.1,27
4240,100,10,0.5,50,100,100,1.1,30
4242,100,10,0.5,50,100,100,1.1,27
4241,100,10,0.5,50,100,100,1.1,35
4223,100,10,0.5,50,100,100,1.1,40
4245,100,10,0.5,50,100,100,1.1,29
4246,100,10,0.5,50,100,100,1.1,30
4248,100,10,0.5,50,100,100,1.1,30
4244,100,10,0.5,50,100,100,1.1,33
4247,100,10,0.5,50,100,100,1.1,31
4243,100,10,0.5,50,100,100,1.1,41
4251,100,10,0.5,50,100,100,1.1,40
4250,100,10,0.5,50,100,100,1.1,42
4252,100,10,0.5,50,100,100,1.1,40
4254,100,10,0.5,50,100,100,1.1,41
4253,100,10,0.5,50,100,100,1.1,46
4255,100,10,0.5,50,100,100,1.1,31
4257,100,10,0.5,50,100,100,1.1,30
4259,100,10,0.5,50,100,100,1.1,27
4249,100,10,0.5,50,100,100,1.1,32
4261,100,10,0.5,50,100,100,1.1,33
4258,100,10,0.5,50,100,100,1.1,40
4263,100,10,0.5,50,100,100,1.1,34
4256,100,10,0.5,50,100,100,1.1,40
4260,100,10,0.5,50,100,100,1.1,37
4262,100,10,0.5,50,100,100,1.1,44
4266,100,10,0.5,50,100,100,1.1,30
4265,100,10,0.5,50,100,100,1.1,33
4268,100,10,0.5,50,100,100,1.1,33
4267,100,10,0.5,50,100,100,1.1,35
4271,100,10,0.5,50,100,100,1.1,31
4274,100,10,0.5,50,100,100,1.1,32
4264,100,10,0.5,50,100,100,1.1,43
4276,100,10,0.5,50,100,100,1.1,33
4272,100,10,0.5,50,100,100,1.1,34
4273,100,10,0.5,50,100,100,1.1,33
4270,100,10,0.5,50,100,100,1.1,38
4275,100,10,0.5,50,100,100,1.1,37
4269,100,10,0.5,50,100,100,1.1,46
4278,100,10,0.5,50,100,100,1.1,37
4280,100,10,0.5,50,100,100,1.1,28
4281,100,10,0.5,50,100,100,1.1,34
4279,100,10,0.5,50,100,100,1.1,41
4277,100,10,0.5,50,100,100,1.1,37
4282,100,10,0.5,50,100,100,1.1,34
4286,100,10,0.5,50,100,100,1.1,33
4290,100,10,0.5,50,100,100,1.1,31
4285,100,10,0.5,50,100,100,1.1,33
4292,100,10,0.5,50,100,100,1.1,36
4291,100,10,0.5,50,100,100,1.1,34
4289,100,10,0.5,50,100,100,1.1,34
4284,100,10,0.5,50,100,100,1.1,37
4287,100,10,0.5,50,100,100,1.1,39
4294,100,10,0.5,50,100,100,1.1,32
4293,100,10,0.5,50,100,100,1.1,36
4283,100,10,0.5,50,100,100,1.1,51
4295,100,10,0.5,50,100,100,1.1,30
4296,100,10,0.5,50,100,100,1.1,31
4297,100,10,0.5,50,100,100,1.1,34
4288,100,10,0.5,50,100,100,1.1,47
4298,100,10,0.5,50,100,100,1.1,34
4300,100,10,0.5,50,100,100,1.1,28
4305,100,10,0.5,50,100,100,1.2,35
4303,100,10,0.5,50,100,100,1.2,34
4306,100,10,0.5,50,100,100,1.2,36
4308,100,10,0.5,50,100,100,1.2,32
4307,100,10,0.5,50,100,100,1.2,41
4301,100,10,0.5,50,100,100,1.2,43
4309,100,10,0.5,50,100,100,1.2,40
4302,100,10,0.5,50,100,100,1.2,50
4311,100,10,0.5,50,100,100,1.2,36
4299,100,10,0.5,50,100,100,1.1,30
4314,100,10,0.5,50,100,100,1.2,31
4310,100,10,0.5,50,100,100,1.2,46
4304,100,10,0.5,50,100,100,1.2,30
4313,100,10,0.5,50,100,100,1.2,33
4312,100,10,0.5,50,100,100,1.2,43
4317,100,10,0.5,50,100,100,1.2,29
4318,100,10,0.5,50,100,100,1.2,32
4319,100,10,0.5,50,100,100,1.2,31
4315,100,10,0.5,50,100,100,1.2,34
4316,100,10,0.5,50,100,100,1.2,36
4320,100,10,0.5,50,100,100,1.2,37
4322,100,10,0.5,50,100,100,1.2,29
4321,100,10,0.5,50,100,100,1.2,40
4324,100,10,0.5,50,100,100,1.2,34
4325,100,10,0.5,50,100,100,1.2,30
4327,100,10,0.5,50,100,100,1.2,37
4323,100,10,0.5,50,100,100,1.2,49
4326,100,10,0.5,50,100,100,1.2,45
4331,100,10,0.5,50,100,100,1.2,30
4332,100,10,0.5,50,100,100,1.2,41
4329,100,10,0.5,50,100,100,1.2,37
4328,100,10,0.5,50,100,100,1.2,45
4333,100,10,0.5,50,100,100,1.2,51
4330,100,10,0.5,50,100,100,1.2,48
4334,100,10,0.5,50,100,100,1.2,39
4335,100,10,0.5,50,100,100,1.2,39
4342,100,10,0.5,50,100,100,1.2,24
4338,100,10,0.5,50,100,100,1.2,38
4336,100,10,0.5,50,100,100,1.2,42
4339,100,10,0.5,50,100,100,1.2,32
4341,100,10,0.5,50,100,100,1.2,33
4337,100,10,0.5,50,100,100,1.2,40
4340,100,10,0.5,50,100,100,1.2,36
4344,100,10,0.5,50,100,100,1.2,41
4346,100,10,0.5,50,100,100,1.2,34
4345,100,10,0.5,50,100,100,1.2,38
4343,100,10,0.5,50,100,100,1.2,43
4348,100,10,0.5,50,100,100,1.2,31
4351,100,10,0.5,50,100,100,1.2,31
4349,100,10,0.5,50,100,100,1.2,36
4353,100,10,0.5,50,100,100,1.2,34
4354,100,10,0.5,50,100,100,1.2,31
4350,100,10,0.5,50,100,100,1.2,30
4347,100,10,0.5,50,100,100,1.2,50
4352,100,10,0.5,50,100,100,1.2,36
4355,100,10,0.5,50,100,100,1.2,30
4356,100,10,0.5,50,100,100,1.2,35
4361,100,10,0.5,50,100,100,1.2,30
4358,100,10,0.5,50,100,100,1.2,29
4362,100,10,0.5,50,100,100,1.2,29
4357,100,10,0.5,50,100,100,1.2,38
4359,100,10,0.5,50,100,100,1.2,40
4360,100,10,0.5,50,100,100,1.2,32
4363,100,10,0.5,50,100,100,1.2,33
4371,100,10,0.5,50,100,100,1.2,30
4369,100,10,0.5,50,100,100,1.2,29
4365,100,10,0.5,50,100,100,1.2,32
4366,100,10,0.5,50,100,100,1.2,51
4370,100,10,0.5,50,100,100,1.2,37
4372,100,10,0.5,50,100,100,1.2,40
4367,100,10,0.5,50,100,100,1.2,54
4373,100,10,0.5,50,100,100,1.2,36
4364,100,10,0.5,50,100,100,1.2,39
4377,100,10,0.5,50,100,100,1.2,30
4368,100,10,0.5,50,100,100,1.2,40
4374,100,10,0.5,50,100,100,1.2,31
4375,100,10,0.5,50,100,100,1.2,39
4376,100,10,0.5,50,100,100,1.2,31
4378,100,10,0.5,50,100,100,1.2,29
4379,100,10,0.5,50,100,100,1.2,36
4384,100,10,0.5,50,100,100,1.2,35
4381,100,10,0.5,50,100,100,1.2,35
4385,100,10,0.5,50,100,100,1.2,40
4380,100,10,0.5,50,100,100,1.2,44
4389,100,10,0.5,50,100,100,1.2,29
4386,100,10,0.5,50,100,100,1.2,32
4388,100,10,0.5,50,100,100,1.2,25
4387,100,10,0.5,50,100,100,1.2,36
4383,100,10,0.5,50,100,100,1.2,41
4390,100,10,0.5,50,100,100,1.2,42
4392,100,10,0.5,50,100,100,1.2,39
4394,100,10,0.5,50,100,100,1.2,28
4391,100,10,0.5,50,100,100,1.2,33
4395,100,10,0.5,50,100,100,1.2,35
4382,100,10,0.5,50,100,100,1.2,33
4393,100,10,0.5,50,100,100,1.2,43
4396,100,10,0.5,50,100,100,1.2,31
4403,100,10,0.5,50,100,100,1.3,30
4400,100,10,0.5,50,100,100,1.2,42
4399,100,10,0.5,50,100,100,1.2,33
4398,100,10,0.5,50,100,100,1.2,46
4404,100,10,0.5,50,100,100,1.3,47
4397,100,10,0.5,50,100,100,1.2,40
4402,100,10,0.5,50,100,100,1.3,40
4401,100,10,0.5,50,100,100,1.3,54
4406,100,10,0.5,50,100,100,1.3,38
4409,100,10,0.5,50,100,100,1.3,38
4405,100,10,0.5,50,100,100,1.3,35
4407,100,10,0.5,50,100,100,1.3,35
4413,100,10,0.5,50,100,100,1.3,28
4408,100,10,0.5,50,100,100,1.3,39
4411,100,10,0.5,50,100,100,1.3,37
4414,100,10,0.5,50,100,100,1.3,32
4410,100,10,0.5,50,100,100,1.3,43
4416,100,10,0.5,50,100,100,1.3,32
4412,100,10,0.5,50,100,100,1.3,43
4418,100,10,0.5,50,100,100,1.3,28
4415,100,10,0.5,50,100,100,1.3,35
4417,100,10,0.5,50,100,100,1.3,38
4420,100,10,0.5,50,100,100,1.3,29
4422,100,10,0.5,50,100,100,1.3,36
4421,100,10,0.5,50,100,100,1.3,39
4419,100,10,0.5,50,100,100,1.3,32
4425,100,10,0.5,50,100,100,1.3,38
4423,100,10,0.5,50,100,100,1.3,35
4426,100,10,0.5,50,100,100,1.3,41
4432,100,10,0.5,50,100,100,1.3,29
4428,100,10,0.5,50,100,100,1.3,39
4430,100,10,0.5,50,100,100,1.3,48
4434,100,10,0.5,50,100,100,1.3,32
4429,100,10,0.5,50,100,100,1.3,33
4431,100,10,0.5,50,100,100,1.3,48
4433,100,10,0.5,50,100,100,1.3,37
4435,100,10,0.5,50,100,100,1.3,31
4436,100,10,0.5,50,100,100,1.3,35
4427,100,10,0.5,50,100,100,1.3,33
4438,100,10,0.5,50,100,100,1.3,28
4437,100,10,0.5,50,100,100,1.3,38
4439,100,10,0.5,50,100,100,1.3,45
4424,100,10,0.5,50,100,100,1.3,43
4440,100,10,0.5,50,100,100,1.3,26
4443,100,10,0.5,50,100,100,1.3,41
4444,100,10,0.5,50,100,100,1.3,37
4441,100,10,0.5,50,100,100,1.3,27
4445,100,10,0.5,50,100,100,1.3,36
4450,100,10,0.5,50,100,100,1.3,34
4447,100,10,0.5,50,100,100,1.3,34
4442,100,10,0.5,50,100,100,1.3,40
4446,100,10,0.5,50,100,100,1.3,32
4448,100,10,0.5,50,100,100,1.3,40
4452,100,10,0.5,50,100,100,1.3,32
4453,100,10,0.5,50,100,100,1.3,38
4449,100,10,0.5,50,100,100,1.3,53
4451,100,10,0.5,50,100,100,1.3,36
4454,100,10,0.5,50,100,100,1.3,39
4457,100,10,0.5,50,100,100,1.3,31
4458,100,10,0.5,50,100,100,1.3,29
4455,100,10,0.5,50,100,100,1.3,39
4456,100,10,0.5,50,100,100,1.3,37
4460,100,10,0.5,50,100,100,1.3,35
4459,100,10,0.5,50,100,100,1.3,35
4461,100,10,0.5,50,100,100,1.3,45
4464,100,10,0.5,50,100,100,1.3,34
4463,100,10,0.5,50,100,100,1.3,37
4462,100,10,0.5,50,100,100,1.3,46
4468,100,10,0.5,50,100,100,1.3,39
4465,100,10,0.5,50,100,100,1.3,42
4470,100,10,0.5,50,100,100,1.3,37
4467,100,10,0.5,50,100,100,1.3,49
4466,100,10,0.5,50,100,100,1.3,38
4471,100,10,0.5,50,100,100,1.3,40
4472,100,10,0.5,50,100,100,1.3,51
4469,100,10,0.5,50,100,100,1.3,45
4475,100,10,0.5,50,100,100,1.3,49
4477,100,10,0.5,50,100,100,1.3,42
