[run number],number-of-tasks,vicinity-radius,dependence-exponent,number-of-people,willingness-to-help,initial-patience,self-conscious-coeff,[step]
305,100,10,0.3,50,100,100,1,32
310,100,10,0.3,50,100,100,1,25
311,100,10,0.3,50,100,100,1,30
309,100,10,0.3,50,100,100,1,28
307,100,10,0.3,50,100,100,1,29
313,100,10,0.3,50,100,100,1,28
306,100,10,0.3,50,100,100,1,33
316,100,10,0.3,50,100,100,1,24
314,100,10,0.3,50,100,100,1,36
318,100,10,0.3,50,100,100,1,31
312,100,10,0.3,50,100,100,1,29
324,100,10,0.3,50,100,100,1,23
322,100,10,0.3,50,100,100,1,28
319,100,10,0.3,50,100,100,1,29
323,100,10,0.3,50,100,100,1,38
317,100,10,0.3,50,100,100,1,26
304,100,10,0.3,50,100,100,1,35
326,100,10,0.3,50,100,100,1,34
321,100,10,0.3,50,100,100,1,47
320,100,10,0.3,50,100,100,1,36
325,100,10,0.3,50,100,100,1,27
328,100,10,0.3,50,100,100,1,37
329,100,10,0.3,50,100,100,1,35
330,100,10,0.3,50,100,100,1,29
333,100,10,0.3,50,100,100,1,27
315,100,10,0.3,50,100,100,1,35
332,100,10,0.3,50,100,100,1,36
335,100,10,0.3,50,100,100,1,36
334,100,10,0.3,50,100,100,1,36
338,100,10,0.3,50,100,100,1,32
337,100,10,0.3,50,100,100,1,30
339,100,10,0.3,50,100,100,1,30
342,100,10,0.3,50,100,100,1,30
336,100,10,0.3,50,100,100,1,37
340,100,10,0.3,50,100,100,1,32
327,100,10,0.3,50,100,100,1,32
343,100,10,0.3,50,100,100,1,29
344,100,10,0.3,50,100,100,1,33
346,100,10,0.3,50,100,100,1,29
348,100,10,0.3,50,100,100,1,21
345,100,10,0.3,50,100,100,1,34
347,100,10,0.3,50,100,100,1,29
331,100,10,0.3,50,100,100,1,38
341,100,10,0.3,50,100,100,1,32
349,100,10,0.3,50,100,100,1,32
350,100,10,0.3,50,100,100,1,30
351,100,10,0.3,50,100,100,1,27
352,100,10,0.3,50,100,100,1,40
357,100,10,0.3,50,100,100,1,26
356,100,10,0.3,50,100,100,1,23
353,100,10,0.3,50,100,100,1,47
360,100,10,0.3,50,100,100,1,33
362,100,10,0.3,50,100,100,1,29
358,100,10,0.3,50,100,100,1,33
366,100,10,0.3,50,100,100,1,24
361,100,10,0.3,50,100,100,1,46
365,100,10,0.3,50,100,100,1,28
355,100,10,0.3,50,100,100,1,26
368,100,10,0.3,50,100,100,1,29
369,100,10,0.3,50,100,100,1,24
